lat,lon,bairro
-22.270437,-45.710759,Família Andrade
-22.240591,-45.690837,São Benedito
-22.272186,-45.697093,Por do Sol
-22.262987,-45.73192,Arco-Íris
-22.240825,-45.70103,Vista Alegre
-22.24427,-45.693547,São Benedito
-22.23531,-45.696335,Vista Alegre
-22.27571,-45.708845,Família Andrade
-22.242942,-45.702988,São Roque
-22.260653,-45.71321,Eletrônica
-22.244784,-45.699004,Anchieta
-22.248335,-45.687302,Anchieta
-22.24431,-45.693633,Anchieta
-22.2553,-45.696888,Por do Sol
-22.261533,-45.683809,Ozório Machado
-22.263895,-45.703568,Novo Horizonte
-22.254009,-45.707854,Pedreira
-22.235445,-45.710221,São Benedito
-22.263739,-45.710096,Família Andrade
-22.260809,-45.691548,Por do Sol
-22.249859,-45.691379,Anchieta
-22.241961,-45.723604,Eletrônica
-22.277871,-45.69978,Fernandes
-22.249422,-45.711471,São Roque
-22.251581,-45.711301,Maristela
-22.25873,-45.696808,Por do Sol
-22.251406,-45.722177,Eletrônica
-22.247462,-45.710145,São João
-22.246593,-45.702535,Novo Horizonte
-22.270637,-45.694405,Por do Sol
-22.243374,-45.70655,Juquita
-22.251332,-45.708258,São João
-22.26557,-45.696415,Ozório Machado
-22.241072,-45.68761,Anchieta
-22.267998,-45.705099,Novo Horizonte
-22.248722,-45.705466,São Benedito
-22.231459,-45.72266,Juquita
-22.27324,-45.705856,Novo Horizonte
-22.233172,-45.693021,Vista Alegre
-22.247401,-45.702324,São Roque
-22.258121,-45.706171,Pedreira
-22.250115,-45.698901,São Benedito
-22.254089,-45.695108,Por do Sol
-22.257373,-45.693829,Pedreira
-22.255928,-45.724302,Arco-Íris
-22.266364,-45.684405,Ozório Machado
-22.250694,-45.702902,Vista Alegre
-22.272595,-45.702851,Fernandes
-22.225881,-45.71361,Juquita
-22.269161,-45.703185,Ozório Machado
-22.269195,-45.702175,Fernandes
-22.235405,-45.697479,Vista Alegre
-22.237562,-45.698139,Maristela
-22.241952,-45.705715,São Benedito
-22.262699,-45.709343,Fernandes
-22.254112,-45.720156,Arco-Íris
-22.261947,-45.710274,Novo Horizonte
-22.240761,-45.723041,Juquita
-22.249361,-45.69451,Anchieta
-22.270774,-45.69165,Pedreira
-22.265682,-45.686973,Ozório Machado
-22.250863,-45.711104,Novo Horizonte
-22.26753,-45.718315,Família Andrade
-22.251941,-45.721733,Arco-Íris
-22.247939,-45.71071,Anchieta
-22.265576,-45.715708,Arco-Íris
-22.274521,-45.705325,Família Andrade
-22.263998,-45.706982,Família Andrade
-22.278942,-45.713661,Família Andrade
-22.247038,-45.69976,São Roque
-22.267415,-45.715982,Novo Horizonte
-22.262942,-45.675964,Pedreira
-22.254606,-45.703692,São Benedito
-22.271268,-45.699394,Por do Sol
-22.237337,-45.708392,Juquita
-22.249857,-45.708482,Pedreira
-22.23614,-45.707005,São Roque
-22.267781,-45.697886,Por do Sol
-22.246589,-45.692151,São Benedito
-22.257673,-45.731775,Arco-Íris
-22.246589,-45.682545,Anchieta
-22.249911,-45.721976,São João
-22.260061,-45.676494,Ozório Machado
-22.26737,-45.709437,Novo Horizonte
-22.237855,-45.717348,São Roque
-22.260352,-45.696004,Pedreira
-22.268477,-45.711994,Por do Sol
-22.276366,-45.712052,Novo Horizonte
-22.250894,-45.707026,São Roque
-22.241687,-45.690477,Anchieta
-22.22413,-45.727724,Juquita
-22.256166,-45.6867,Ozório Machado
-22.272107,-45.713407,Família Andrade
-22.242457,-45.731085,Eletrônica
-22.279445,-45.705391,Família Andrade
-22.24351,-45.702503,São Benedito
-22.256355,-45.719815,São João
-22.242508,-45.721586,Eletrônica
-22.249077,-45.707425,Novo Horizonte
-22.260678,-45.698036,Ozório Machado
-22.262784,-45.713733,Arco-Íris
-22.272364,-45.717666,Família Andrade
-22.235901,-45.705029,São Roque
-22.264883,-45.725272,Eletrônica
-22.260118,-45.716828,Arco-Íris
-22.265072,-45.712671,Novo Horizonte
-22.265671,-45.681095,Ozório Machado
-22.258718,-45.690827,Ozório Machado
-22.264886,-45.701116,Pedreira
-22.266766,-45.725023,Família Andrade
-22.256058,-45.707563,Novo Horizonte
-22.253664,-45.712874,Eletrônica
-22.253318,-45.715584,Eletrônica
-22.260985,-45.699781,Novo Horizonte
-22.26766,-45.703539,Pedreira
-22.240958,-45.722118,São Benedito
-22.254674,-45.724241,Eletrônica
-22.268484,-45.700893,Novo Horizonte
-22.251527,-45.701816,Por do Sol
-22.237325,-45.691278,Anchieta
-22.242096,-45.699968,Anchieta
-22.265049,-45.709281,Novo Horizonte
-22.238083,-45.703477,Maristela
-22.272196,-45.70529,Fernandes
-22.252706,-45.736916,Eletrônica
-22.267973,-45.703549,Por do Sol
-22.233435,-45.702562,Vista Alegre
-22.265167,-45.696,Pedreira
-22.251902,-45.726528,Eletrônica
-22.237917,-45.698695,Maristela
-22.257288,-45.725574,Arco-Íris
-22.267478,-45.688951,Ozório Machado
-22.254041,-45.711405,Maristela
-22.242719,-45.698094,Maristela
-22.255788,-45.700632,Fernandes
-22.226376,-45.718584,Juquita
-22.248589,-45.706282,São João
-22.258657,-45.677382,Por do Sol
-22.254403,-45.707111,São Benedito
-22.259132,-45.70092,Fernandes
-22.273813,-45.693586,Fernandes
-22.248278,-45.697328,Anchieta
-22.233222,-45.7139,São Roque
-22.249108,-45.69662,Anchieta
-22.257156,-45.713366,Arco-Íris
-22.251987,-45.699709,São Benedito
-22.244026,-45.704428,São Benedito
-22.266642,-45.699235,Por do Sol
-22.238885,-45.722502,Juquita
-22.240756,-45.691095,Anchieta
-22.244602,-45.708941,São Roque
-22.249316,-45.708347,Maristela
-22.248385,-45.718107,Arco-Íris
-22.263238,-45.705331,Família Andrade
-22.249834,-45.724252,Eletrônica
-22.251008,-45.720007,Arco-Íris
-22.238633,-45.693744,Anchieta
-22.277558,-45.714057,Família Andrade
-22.259406,-45.702563,São Benedito
-22.249532,-45.729056,Eletrônica
-22.250867,-45.702279,Anchieta
-22.252612,-45.689913,Ozório Machado
-22.231429,-45.72143,Juquita
-22.251965,-45.700712,Ozório Machado
-22.272027,-45.714285,Família Andrade
-22.255151,-45.70428,São Roque
-22.246345,-45.707339,São Benedito
-22.269989,-45.705072,Fernandes
-22.245664,-45.703432,São Benedito
-22.247721,-45.708613,São Roque
-22.266476,-45.687747,Por do Sol
-22.237907,-45.713267,Juquita
-22.278929,-45.71262,Família Andrade
-22.254762,-45.690409,São Roque
-22.246967,-45.723379,Juquita
-22.261018,-45.687885,Fernandes
-22.261087,-45.7168,São João
-22.259718,-45.7017,São João
-22.273131,-45.702746,Família Andrade
-22.24909,-45.711503,Maristela
-22.247985,-45.692762,Anchieta
-22.270701,-45.702885,Fernandes
-22.261851,-45.698019,Por do Sol
-22.246762,-45.71075,São Benedito
-22.243814,-45.697153,São Benedito
-22.267505,-45.707984,Família Andrade
-22.249112,-45.71497,Juquita
-22.234958,-45.724675,Juquita
-22.24841,-45.711412,São Benedito
-22.264349,-45.692668,Por do Sol
-22.256488,-45.701681,Novo Horizonte
-22.241479,-45.692983,São João
-22.232706,-45.722391,Juquita
-22.23501,-45.700455,Maristela
-22.262693,-45.705347,Vista Alegre
-22.241739,-45.705925,São João
-22.237748,-45.701181,Maristela
-22.243558,-45.704477,Maristela
-22.228581,-45.704021,Maristela
-22.257695,-45.701518,São João
-22.242473,-45.738773,Eletrônica
-22.239211,-45.690646,Anchieta
-22.252501,-45.707624,Pedreira
-22.236885,-45.684502,Anchieta
-22.239082,-45.705223,Juquita
-22.264042,-45.704739,Fernandes
-22.243274,-45.714314,Juquita
-22.252995,-45.695251,São Benedito
-22.257368,-45.693122,Ozório Machado
-22.250574,-45.690587,São Benedito
-22.246588,-45.73809,Eletrônica
-22.267084,-45.707113,Pedreira
-22.26849,-45.701501,Fernandes
-22.242206,-45.718869,Eletrônica
-22.24536,-45.710247,Juquita
-22.264538,-45.69857,Pedreira
-22.267244,-45.707841,Novo Horizonte
-22.23045,-45.712017,Juquita
-22.265342,-45.692362,Ozório Machado
-22.23509,-45.710488,Juquita
-22.248882,-45.724298,São João
-22.275418,-45.726328,Família Andrade
-22.265606,-45.720518,São João
-22.261039,-45.708881,São Roque
-22.262697,-45.690656,Pedreira
-22.235621,-45.704744,Maristela
-22.243488,-45.688944,Anchieta
-22.256614,-45.685557,Ozório Machado
-22.270855,-45.711126,Família Andrade
-22.252551,-45.711663,Maristela
-22.236082,-45.714788,Maristela
-22.254541,-45.71776,Eletrônica
-22.233731,-45.709442,São João
-22.229498,-45.705034,São Roque
-22.245429,-45.68963,Vista Alegre
-22.233918,-45.696206,Maristela
-22.245569,-45.688981,Anchieta
-22.241458,-45.691911,Anchieta
-22.231863,-45.711454,Juquita
-22.260483,-45.694238,Vista Alegre
-22.275634,-45.714138,Família Andrade
-22.276511,-45.711269,Novo Horizonte
-22.249325,-45.696272,São Benedito
-22.263364,-45.69591,Pedreira
-22.267332,-45.700594,Fernandes
-22.240293,-45.69802,Vista Alegre
-22.268391,-45.726063,Arco-Íris
-22.262071,-45.697647,Fernandes
-22.277892,-45.705219,Família Andrade
-22.223003,-45.715996,Juquita
-22.255777,-45.691987,Ozório Machado
-22.239463,-45.715752,São João
-22.25983,-45.712363,Novo Horizonte
-22.249922,-45.692076,Pedreira
-22.243329,-45.705694,Vista Alegre
-22.250397,-45.697038,São Benedito
-22.251178,-45.698822,Pedreira
-22.244442,-45.697024,Anchieta
-22.240058,-45.699206,Vista Alegre
-22.260763,-45.700218,Pedreira
-22.241141,-45.710536,Juquita
-22.252737,-45.702504,Maristela
-22.267183,-45.686195,Por do Sol
-22.246879,-45.68859,Vista Alegre
-22.261727,-45.715458,São João
-22.257895,-45.71053,Novo Horizonte
-22.267319,-45.694476,Por do Sol
-22.257036,-45.701357,Pedreira
-22.24598,-45.720518,Eletrônica
-22.257148,-45.71984,Eletrônica
-22.261634,-45.709362,Novo Horizonte
-22.2423,-45.71852,Juquita
-22.239896,-45.688073,Vista Alegre
-22.264672,-45.712036,Arco-Íris
-22.270765,-45.689141,Ozório Machado
-22.272054,-45.67945,Pedreira
-22.247502,-45.706165,São Roque
-22.247402,-45.739505,Eletrônica
-22.252271,-45.716171,São João
-22.263782,-45.698305,Fernandes
-22.25148,-45.712314,São Roque
-22.256448,-45.702187,Novo Horizonte
-22.244103,-45.713972,Arco-Íris
-22.265598,-45.694974,Pedreira
-22.253748,-45.710004,São Benedito
-22.26053,-45.705683,São Roque
-22.269061,-45.687297,Por do Sol
-22.25758,-45.702135,Novo Horizonte
-22.261314,-45.726296,Eletrônica
-22.256614,-45.686035,Ozório Machado
-22.249829,-45.713185,Maristela
-22.249985,-45.72073,Eletrônica
-22.23626,-45.698415,Vista Alegre
-22.264847,-45.697532,Por do Sol
-22.265339,-45.704264,Fernandes
-22.281944,-45.690919,Pedreira
-22.248649,-45.71338,São João
-22.243815,-45.708458,Arco-Íris
-22.271249,-45.695893,Por do Sol
-22.234629,-45.712616,São Roque
-22.262528,-45.709536,Novo Horizonte
-22.265871,-45.697319,Por do Sol
-22.228038,-45.698712,Maristela
-22.268722,-45.6975,Por do Sol
-22.250209,-45.70588,São João
-22.247444,-45.702628,Maristela
-22.241269,-45.687068,Vista Alegre
-22.255902,-45.714183,São Roque
-22.253019,-45.716064,Novo Horizonte
-22.263097,-45.699413,Por do Sol
-22.263726,-45.686951,Ozório Machado
-22.244333,-45.686704,Vista Alegre
-22.256107,-45.695352,São Benedito
-22.251529,-45.693692,Anchieta
-22.248414,-45.707446,Novo Horizonte
-22.268272,-45.688331,Por do Sol
-22.239444,-45.717313,São Roque
-22.232734,-45.698357,Vista Alegre
-22.246431,-45.700378,Vista Alegre
-22.267899,-45.704144,São João
-22.265019,-45.708492,Novo Horizonte
-22.263818,-45.711945,Novo Horizonte
-22.268337,-45.713993,Família Andrade
-22.2474,-45.702342,São Benedito
-22.257135,-45.695746,Fernandes
-22.245686,-45.732119,Eletrônica
-22.261689,-45.729346,São João
-22.275363,-45.704469,Família Andrade
-22.260783,-45.70435,Pedreira
-22.249418,-45.704057,São Roque
-22.264764,-45.708267,Novo Horizonte
-22.281319,-45.712892,Família Andrade
-22.263753,-45.694114,Por do Sol
-22.268956,-45.695661,Por do Sol
-22.243873,-45.700764,Anchieta
-22.244251,-45.709815,Maristela
-22.254333,-45.698142,Pedreira
-22.225614,-45.724023,Juquita
-22.255913,-45.688764,Anchieta
-22.263194,-45.699942,Fernandes
-22.260886,-45.702665,Novo Horizonte
-22.235063,-45.714503,Maristela
-22.251176,-45.696016,Pedreira
-22.247741,-45.729837,Eletrônica
-22.237123,-45.702902,Maristela
-22.259724,-45.700731,Novo Horizonte
-22.242735,-45.70852,São Benedito
-22.272417,-45.702986,Ozório Machado
-22.252985,-45.68981,Ozório Machado
-22.281375,-45.712769,Família Andrade
-22.260638,-45.692782,Ozório Machado
-22.269223,-45.704992,Fernandes
-22.231954,-45.670345,Vista Alegre
-22.256983,-45.692855,Pedreira
-22.264961,-45.723604,São João
-22.265827,-45.713868,São João
-22.261847,-45.71735,São João
-22.246974,-45.693253,Vista Alegre
-22.267729,-45.688586,Por do Sol
-22.253815,-45.721063,Eletrônica
-22.23037,-45.699219,Maristela
-22.267277,-45.702121,Pedreira
-22.258129,-45.693451,Ozório Machado
-22.249672,-45.693273,Anchieta
-22.255116,-45.690561,Pedreira
-22.264311,-45.722464,São João
-22.238164,-45.717158,Maristela
-22.252058,-45.684524,Vista Alegre
-22.255966,-45.700565,Fernandes
-22.245383,-45.705836,São João
-22.258021,-45.693265,Por do Sol
-22.253786,-45.719887,Arco-Íris
-22.239485,-45.718451,Juquita
-22.236322,-45.713621,Juquita
-22.257217,-45.717795,São João
-22.246093,-45.723629,Eletrônica
-22.24447,-45.693174,Vista Alegre
-22.264852,-45.693482,Ozório Machado
-22.24754,-45.696172,Anchieta
-22.262699,-45.714075,Arco-Íris
-22.262011,-45.699932,Fernandes
-22.260175,-45.692716,Fernandes
-22.248031,-45.715038,São Benedito
-22.242155,-45.704659,São Roque
-22.262955,-45.693766,Ozório Machado
-22.252161,-45.731919,Eletrônica
-22.258821,-45.692788,Novo Horizonte
-22.275141,-45.700267,Por do Sol
-22.241709,-45.69706,Maristela
-22.272437,-45.714476,Família Andrade
-22.245978,-45.713063,São Roque
-22.268743,-45.690314,Por do Sol
-22.24996,-45.725864,Eletrônica
-22.275159,-45.713676,Fernandes
-22.250853,-45.724706,Arco-Íris
-22.250293,-45.708723,São João
-22.255557,-45.72358,Arco-Íris
-22.251012,-45.728839,Arco-Íris
-22.257812,-45.721158,Arco-Íris
-22.246209,-45.691858,Anchieta
-22.261158,-45.689171,Ozório Machado
-22.257295,-45.67713,Ozório Machado
-22.261408,-45.728342,Arco-Íris
-22.244037,-45.68877,São Benedito
-22.249371,-45.70484,Pedreira
-22.228614,-45.70977,Juquita
-22.244746,-45.714047,Eletrônica
-22.251569,-45.696248,São Benedito
-22.264096,-45.693493,Pedreira
-22.246999,-45.713748,Vista Alegre
-22.240138,-45.707773,São Roque
-22.24938,-45.706704,Maristela
-22.259589,-45.708241,Novo Horizonte
-22.230794,-45.708719,Juquita
-22.248243,-45.700127,Anchieta
-22.27355,-45.703335,Fernandes
-22.257577,-45.705516,Novo Horizonte
-22.24484,-45.709001,São Roque
-22.234344,-45.718455,Juquita
-22.253721,-45.694725,Anchieta
-22.269648,-45.693858,Pedreira
-22.272608,-45.713254,Família Andrade
-22.272424,-45.732882,Família Andrade
-22.243601,-45.707902,Maristela
-22.240746,-45.72065,Juquita
-22.243734,-45.698695,Ozório Machado
-22.257391,-45.692078,Fernandes
-22.244976,-45.712248,Eletrônica
-22.24758,-45.728222,Eletrônica
-22.24761,-45.707537,São João
-22.27027,-45.692583,Ozório Machado
-22.269186,-45.70717,Fernandes
-22.240369,-45.700938,Maristela
-22.241398,-45.706621,São Roque
-22.237651,-45.695503,Vista Alegre
-22.261557,-45.718034,Novo Horizonte
-22.254564,-45.727275,São João
-22.227704,-45.720692,Juquita
-22.248905,-45.710576,Maristela
-22.267698,-45.711905,Novo Horizonte
-22.26644,-45.695486,Por do Sol
-22.233814,-45.720993,Juquita
-22.242938,-45.706806,Anchieta
-22.253648,-45.705266,Ozório Machado
-22.268915,-45.69517,Por do Sol
-22.256978,-45.697903,Ozório Machado
-22.250978,-45.722593,São Roque
-22.259446,-45.698378,Ozório Machado
-22.257604,-45.693073,Ozório Machado
-22.241141,-45.696645,Maristela
-22.259544,-45.711143,Por do Sol
-22.256435,-45.71202,São João
-22.273975,-45.696773,Por do Sol
-22.249875,-45.714012,Arco-Íris
-22.263593,-45.697747,Fernandes
-22.250166,-45.717686,Juquita
-22.247067,-45.703261,Vista Alegre
-22.260781,-45.707555,Família Andrade
-22.244018,-45.70194,São Benedito
-22.266491,-45.705041,Fernandes
-22.243073,-45.687798,Anchieta
-22.241296,-45.693465,Vista Alegre
-22.240771,-45.707436,Maristela
-22.243256,-45.696808,Anchieta
-22.251341,-45.712033,Arco-Íris
-22.269637,-45.692667,Ozório Machado
-22.2644,-45.70244,Novo Horizonte
-22.250587,-45.720007,São João
-22.253583,-45.720097,Arco-Íris
-22.23438,-45.687617,Anchieta
-22.239434,-45.695533,Pedreira
-22.268066,-45.702708,Por do Sol
-22.265353,-45.705745,Novo Horizonte
-22.247068,-45.712809,São Roque
-22.268484,-45.686487,Ozório Machado
-22.252937,-45.731782,Eletrônica
-22.242274,-45.700344,São Benedito
-22.259437,-45.727398,Arco-Íris
-22.258961,-45.702058,Pedreira
-22.261139,-45.698729,Novo Horizonte
-22.238873,-45.69744,Vista Alegre
-22.266719,-45.689434,Ozório Machado
-22.254854,-45.689401,Por do Sol
-22.270079,-45.693362,Fernandes
-22.267311,-45.705233,Família Andrade
-22.249456,-45.709576,Arco-Íris
-22.244059,-45.701499,São Roque
-22.262519,-45.69597,Por do Sol
-22.241744,-45.693692,Vista Alegre
-22.240433,-45.701319,São Roque
-22.243908,-45.702234,São Benedito
-22.251657,-45.693406,Ozório Machado
-22.242854,-45.722512,São João
-22.246654,-45.718603,Eletrônica
-22.232665,-45.718989,Juquita
-22.241249,-45.707929,Juquita
-22.251615,-45.705262,São Benedito
-22.256548,-45.703548,São Benedito
-22.243837,-45.719477,Juquita
-22.262957,-45.710063,Por do Sol
-22.26319,-45.71523,Arco-Íris
-22.26195,-45.675096,Ozório Machado
-22.246103,-45.707283,São Roque
-22.250828,-45.700299,Maristela
-22.239051,-45.71304,São Roque
-22.235805,-45.716454,Juquita
-22.236335,-45.715563,São Roque
-22.253613,-45.711932,São João
-22.247941,-45.700773,Vista Alegre
-22.263622,-45.710596,Família Andrade
-22.262518,-45.699348,Pedreira
-22.276156,-45.688404,Fernandes
-22.264233,-45.691024,Por do Sol
-22.243991,-45.717441,Eletrônica
-22.248083,-45.70392,Vista Alegre
-22.255738,-45.690856,Ozório Machado
-22.240696,-45.688517,Anchieta
-22.262471,-45.698211,Fernandes
-22.235774,-45.717954,Eletrônica
-22.233685,-45.702802,Maristela
-22.232279,-45.700422,Vista Alegre
-22.268534,-45.700073,Fernandes
-22.250835,-45.701988,Maristela
-22.264507,-45.70255,Novo Horizonte
-22.248857,-45.692642,Vista Alegre
-22.261826,-45.6971,Por do Sol
-22.258085,-45.713837,São João
-22.266162,-45.720614,Eletrônica
-22.264665,-45.71002,Novo Horizonte
-22.271555,-45.710406,Novo Horizonte
-22.277703,-45.696271,Por do Sol
-22.263144,-45.682331,Ozório Machado
-22.271715,-45.706505,Família Andrade
-22.242615,-45.683177,Anchieta
-22.247899,-45.72011,Eletrônica
-22.258554,-45.729827,Arco-Íris
-22.225657,-45.714623,Juquita
-22.255683,-45.681555,São Benedito
-22.26268,-45.710517,Família Andrade
-22.279054,-45.717165,Família Andrade
-22.253484,-45.696581,Fernandes
-22.239294,-45.677568,Vista Alegre
