lat,lon,bairro,situacao
-22.253368,-45.696833,Pedreira,normal
-22.258663,-45.700179,Por do Sol,normal
-22.246295,-45.703512,Maristela,normal
-22.248345,-45.698877,Vista Alegre,sem_sinal
-22.243141,-45.6979,Anchieta,normal
-22.238539,-45.70402,Maristela,normal
-22.252933,-45.708913,Eletrônica,apagado
-22.249318,-45.715271,Eletrônica,normal
-22.239898,-45.706781,Juquita,normal
-22.235545,-45.711882,Juquita,piscando
-22.266438,-45.709084,Família Andrade,apagado
-22.250322,-45.699646,São Benedito,normal
-22.249439,-45.708154,Eletrônica,normal
-22.255336,-45.690372,Ozório Machado,normal
-22.246654,-45.697094,Anchieta,normal
-22.25767,-45.711902,Arco-Íris,normal
-22.246339,-45.698666,Anchieta,normal
-22.245265,-45.698163,Vista Alegre,baixa_luminosidade
-22.240771,-45.710358,Maristela,piscando
-22.262807,-45.700013,Por do Sol,normal
-22.244834,-45.703352,Maristela,baixa_luminosidade
-22.266163,-45.708633,Família Andrade,normal
-22.250692,-45.697005,Ozório Machado,normal
-22.257058,-45.696917,Pedreira,normal
-22.253354,-45.699228,São Benedito,piscando
-22.256387,-45.713527,Arco-Íris,normal
-22.251478,-45.706948,Eletrônica,apagado
-22.250229,-45.703577,São João,apagado
-22.240194,-45.714085,São Roque,normal
-22.244944,-45.707023,São Roque,sem_sinal
-22.266291,-45.701895,Família Andrade,apagado
-22.238089,-45.70661,Juquita,normal
-22.251691,-45.714112,Arco-Íris,normal
-22.263319,-45.708446,Fernandes,apagado
-22.239676,-45.708993,Juquita,normal
-22.246853,-45.69897,Vista Alegre,normal
-22.235295,-45.711212,Juquita,normal
-22.264179,-45.700864,Novo Horizonte,normal
-22.247448,-45.696446,Vista Alegre,piscando
-22.256747,-45.711058,Arco-Íris,sem_sinal
-22.233646,-45.710234,Juquita,normal
-22.242601,-45.714016,São Roque,normal
-22.258712,-45.707436,Família Andrade,normal
-22.254919,-45.710376,Arco-Íris,normal
-22.263945,-45.702003,Por do Sol,sem_sinal
-22.262838,-45.712855,Família Andrade,apagado
-22.253477,-45.694226,Ozório Machado,baixa_luminosidade
-22.260099,-45.695537,Por do Sol,normal
-22.248703,-45.695354,São Benedito,normal
-22.258604,-45.712641,Arco-Íris,normal
-22.251852,-45.713857,Eletrônica,normal
-22.24401,-45.712357,São Roque,normal
-22.254015,-45.701975,Pedreira,normal
-22.247047,-45.716171,Eletrônica,normal
-22.253089,-45.704839,Pedreira,normal
-22.253501,-45.704612,São João,normal
-22.236708,-45.704834,Maristela,normal
-22.240792,-45.699797,Maristela,piscando
-22.244016,-45.705027,São Benedito,normal
-22.234916,-45.706308,Maristela,apagado
-22.241839,-45.706356,Maristela,piscando
-22.258868,-45.71124,Fernandes,normal
-22.261552,-45.702776,Novo Horizonte,baixa_luminosidade
-22.265664,-45.708412,Família Andrade,normal
-22.260227,-45.707981,Família Andrade,normal
-22.242724,-45.712237,Eletrônica,normal
-22.247901,-45.704786,São Roque,normal
-22.255749,-45.712104,Eletrônica,normal
-22.260823,-45.697165,Ozório Machado,apagado
-22.240798,-45.697044,São Benedito,apagado
-22.245006,-45.699589,Vista Alegre,piscando
-22.245461,-45.697561,São Benedito,normal
-22.256113,-45.693381,Ozório Machado,baixa_luminosidade
-22.247198,-45.697405,São Benedito,baixa_luminosidade
-22.256344,-45.702302,São João,normal
-22.253469,-45.693739,Ozório Machado,normal
-22.243499,-45.695624,Vista Alegre,normal
-22.251272,-45.712143,Arco-Íris,normal
-22.264978,-45.706201,Novo Horizonte,sem_sinal
-22.255996,-45.70391,Pedreira,normal
-22.241258,-45.695131,Vista Alegre,normal
-22.258388,-45.698371,Por do Sol,normal
-22.250562,-45.714221,São João,normal
-22.238157,-45.70926,Juquita,normal
-22.260069,-45.694363,Pedreira,normal
-22.244143,-45.698127,Anchieta,normal
-22.24139,-45.711676,Juquita,piscando
-22.263554,-45.703828,Família Andrade,normal
-22.248447,-45.71277,Eletrônica,normal
-22.255693,-45.70433,Fernandes,normal
-22.253642,-45.694055,Por do Sol,normal
-22.266965,-45.710404,Família Andrade,normal
-22.263891,-45.706374,Novo Horizonte,normal
-22.244495,-45.708169,São Roque,normal
-22.26363,-45.703111,Pedreira,normal
-22.243099,-45.70713,Maristela,piscando
-22.261692,-45.706406,Fernandes,normal
-22.266783,-45.709435,Família Andrade,normal
-22.260962,-45.69933,Por do Sol,baixa_luminosidade
-22.253775,-45.711002,Eletrônica,normal
-22.245234,-45.701966,Vista Alegre,piscando
-22.252567,-45.702775,São Benedito,normal
-22.261105,-45.695475,Por do Sol,baixa_luminosidade
-22.244869,-45.696287,Vista Alegre,normal
-22.2555,-45.70882,Arco-Íris,apagado
-22.25892,-45.691239,Ozório Machado,normal
-22.239635,-45.710585,Juquita,apagado
-22.246007,-45.71549,São Roque,normal
-22.26038,-45.709332,Novo Horizonte,normal
-22.245253,-45.698173,Anchieta,piscando
-22.249058,-45.710015,São Benedito,normal
-22.263129,-45.704587,Novo Horizonte,normal
-22.252107,-45.712794,São João,apagado
-22.250516,-45.714203,Eletrônica,piscando
-22.256417,-45.691188,Ozório Machado,normal
-22.25457,-45.689891,Ozório Machado,normal
-22.248984,-45.705373,São Benedito,normal
-22.244606,-45.710988,São Benedito,normal
-22.248845,-45.705949,São Benedito,normal
-22.234265,-45.704234,Maristela,normal
-22.260766,-45.695147,Ozório Machado,normal
-22.246429,-45.710309,São Roque,normal
-22.257065,-45.706224,Pedreira,normal
-22.245589,-45.714409,São Roque,normal
-22.256549,-45.704913,São João,normal
-22.252103,-45.709997,Arco-Íris,apagado
-22.258323,-45.716712,São João,normal
-22.263425,-45.710447,Novo Horizonte,normal
-22.239106,-45.708162,Juquita,normal
-22.261033,-45.702946,Fernandes,normal
-22.246847,-45.714487,Eletrônica,normal
-22.258928,-45.706299,Família Andrade,normal
-22.260747,-45.711045,São João,normal
-22.251693,-45.713557,São João,normal
-22.247238,-45.706173,São Roque,piscando
-22.261991,-45.70013,Por do Sol,normal
-22.26066,-45.705773,Fernandes,normal
-22.249134,-45.71729,Arco-Íris,normal
-22.249165,-45.708663,Eletrônica,normal
-22.248419,-45.713913,Eletrônica,normal
-22.238222,-45.703265,Maristela,normal
-22.265975,-45.698504,Pedreira,apagado
-22.255806,-45.708324,Novo Horizonte,baixa_luminosidade
-22.237253,-45.706593,Maristela,normal
-22.242322,-45.704402,São Benedito,piscando
-22.258638,-45.693863,Ozório Machado,normal
-22.263487,-45.706946,Família Andrade,normal
-22.24702,-45.696202,Vista Alegre,normal
-22.241886,-45.699969,São Benedito,baixa_luminosidade
-22.237723,-45.712199,Juquita,normal
-22.236629,-45.698904,Vista Alegre,normal
-22.262067,-45.705524,Novo Horizonte,piscando
-22.264825,-45.70399,Fernandes,normal
-22.262857,-45.714348,Arco-Íris,normal
-22.245376,-45.696602,Anchieta,normal
-22.241314,-45.703888,São Roque,apagado
-22.261903,-45.699885,Por do Sol,normal
-22.238317,-45.711804,Juquita,piscando
-22.255662,-45.705112,São João,normal
-22.264463,-45.706286,Fernandes,normal
-22.258582,-45.697919,Por do Sol,normal
-22.260285,-45.69771,Pedreira,normal
-22.246553,-45.697618,Anchieta,normal
-22.252497,-45.714325,Arco-Íris,apagado
-22.240152,-45.710948,São Roque,apagado
-22.246036,-45.697719,Anchieta,normal
-22.266381,-45.704619,Família Andrade,normal
-22.252215,-45.706271,São Benedito,piscando
-22.251558,-45.705983,São João,normal
-22.253629,-45.696372,Ozório Machado,normal
-22.258514,-45.693896,Por do Sol,apagado
-22.263611,-45.704763,Novo Horizonte,normal
-22.250067,-45.712047,Eletrônica,normal
-22.237834,-45.709695,Juquita,normal
-22.25773,-45.705699,Pedreira,normal
-22.243519,-45.714795,Juquita,normal
-22.239652,-45.698535,Vista Alegre,normal
-22.25261,-45.691682,Ozório Machado,normal
-22.240298,-45.703626,Maristela,apagado
-22.248734,-45.71265,Eletrônica,apagado
-22.248515,-45.700638,Anchieta,piscando
-22.239533,-45.709254,São Roque,normal
-22.258458,-45.695049,Pedreira,baixa_luminosidade
-22.254236,-45.709113,Arco-Íris,baixa_luminosidade
-22.259679,-45.69354,Ozório Machado,piscando
-22.258222,-45.694828,Por do Sol,normal
-22.245746,-45.709372,São João,normal
-22.262397,-45.701709,Família Andrade,normal
-22.25801,-45.691482,Ozório Machado,normal
-22.260249,-45.702019,Fernandes,apagado
-22.25261,-45.706494,São Roque,normal
-22.243224,-45.696494,Anchieta,normal
-22.256758,-45.695333,Por do Sol,normal
-22.249448,-45.706793,Novo Horizonte,normal
-22.260464,-45.715376,Arco-Íris,normal
-22.252419,-45.709724,Eletrônica,apagado
-22.243491,-45.708681,Maristela,normal
-22.249442,-45.710091,Eletrônica,apagado
-22.256477,-45.708043,São João,sem_sinal
-22.249681,-45.69904,Anchieta,normal
-22.24984,-45.704122,São João,apagado
-22.23534,-45.705238,São Roque,piscando
-22.259707,-45.704125,Novo Horizonte,normal
-22.262249,-45.698106,Pedreira,normal
-22.255676,-45.704179,Arco-Íris,normal
-22.257046,-45.691759,Ozório Machado,baixa_luminosidade
-22.247276,-45.707187,São Benedito,piscando
-22.237871,-45.710094,Juquita,normal
-22.248632,-45.710192,São João,normal
-22.250972,-45.70823,São João,apagado
-22.252068,-45.708487,Arco-Íris,apagado
-22.262385,-45.70576,Pedreira,normal
-22.256288,-45.715082,Novo Horizonte,normal
-22.240477,-45.708722,Juquita,normal
-22.252344,-45.698272,Anchieta,normal
-22.24817,-45.714689,São Roque,normal
-22.26133,-45.696011,Ozório Machado,normal
-22.247892,-45.702123,Pedreira,normal
-22.264743,-45.704143,Fernandes,normal
-22.247305,-45.697935,Anchieta,normal
-22.23888,-45.712198,Juquita,normal
-22.261773,-45.709154,Novo Horizonte,piscando
-22.240507,-45.707204,Maristela,normal
-22.258484,-45.707061,Família Andrade,normal
-22.260584,-45.696582,Por do Sol,apagado
-22.255281,-45.712716,São João,normal
-22.25508,-45.695268,Ozório Machado,normal
-22.260382,-45.708426,Arco-Íris,normal
-22.254408,-45.690914,Ozório Machado,apagado
-22.254767,-45.707556,São João,apagado
-22.247571,-45.707946,São Roque,normal
-22.255071,-45.710573,Arco-Íris,normal
-22.264838,-45.710253,Fernandes,normal
-22.241954,-45.709171,Juquita,baixa_luminosidade
-22.260848,-45.709811,Fernandes,normal
-22.243412,-45.69949,Anchieta,normal
-22.254679,-45.703424,Pedreira,normal
-22.243712,-45.710849,São Roque,piscando
-22.261032,-45.705607,Família Andrade,normal
-22.263046,-45.709224,Novo Horizonte,apagado
-22.266474,-45.703976,Família Andrade,normal
-22.260875,-45.711751,Arco-Íris,normal
-22.263645,-45.695125,Por do Sol,sem_sinal
-22.249054,-45.710848,São João,piscando
-22.262058,-45.702788,Por do Sol,piscando
-22.256976,-45.696069,Pedreira,normal
-22.258463,-45.701204,Pedreira,normal
-22.246202,-45.693419,Anchieta,normal
-22.241407,-45.709784,Juquita,normal
-22.2402,-45.709028,São Roque,normal
-22.239704,-45.705678,São Benedito,piscando
-22.248559,-45.709852,Eletrônica,normal
-22.265361,-45.706482,Fernandes,normal
-22.240206,-45.703499,Maristela,normal
-22.258439,-45.692964,Por do Sol,normal
-22.245207,-45.7039,São João,sem_sinal
-22.262642,-45.700607,Família Andrade,normal
-22.26242,-45.706009,Novo Horizonte,normal
-22.2339,-45.710061,Juquita,apagado
-22.262547,-45.706701,Família Andrade,baixa_luminosidade
-22.259213,-45.696939,Ozório Machado,sem_sinal
-22.260236,-45.698491,Pedreira,piscando
-22.258349,-45.701567,Por do Sol,apagado
-22.259995,-45.694751,Ozório Machado,normal
-22.247254,-45.700717,Vista Alegre,normal
-22.24671,-45.700935,Anchieta,normal
-22.262413,-45.708612,Pedreira,normal
-22.238368,-45.708613,Maristela,normal
-22.241724,-45.705954,Maristela,sem_sinal
-22.265913,-45.702927,Fernandes,normal
-22.254845,-45.704974,São João,normal
-22.25945,-45.704479,Pedreira,normal
-22.247967,-45.697234,Vista Alegre,apagado
-22.251575,-45.702954,São João,normal
-22.238946,-45.710305,Juquita,normal
-22.246996,-45.712269,Eletrônica,normal
-22.251251,-45.696473,Pedreira,normal
-22.237686,-45.711434,Juquita,normal
-22.245376,-45.701221,São Benedito,baixa_luminosidade
-22.242372,-45.704879,Juquita,baixa_luminosidade
-22.240027,-45.708878,Juquita,normal
-22.235745,-45.70865,Juquita,apagado
-22.234627,-45.707361,Juquita,normal
-22.241514,-45.711381,Juquita,normal
-22.248813,-45.714168,São Roque,normal
-22.255673,-45.708244,São João,normal
-22.263738,-45.710631,Fernandes,normal
-22.246805,-45.696756,Anchieta,piscando
-22.248639,-45.699461,Anchieta,normal
-22.26295,-45.711337,Novo Horizonte,piscando
-22.259915,-45.696954,Por do Sol,normal
-22.241748,-45.713519,São Roque,normal
-22.261387,-45.706059,Pedreira,normal
-22.245923,-45.713585,Eletrônica,normal
-22.250864,-45.707851,Eletrônica,normal
-22.259736,-45.701295,Fernandes,normal
-22.254184,-45.697394,Pedreira,piscando
-22.246594,-45.697719,São Benedito,apagado
-22.260828,-45.706948,Família Andrade,normal
-22.240496,-45.714255,Juquita,normal
-22.262123,-45.705859,Fernandes,normal
-22.23772,-45.709824,Juquita,normal
-22.263054,-45.702388,Família Andrade,apagado
-22.249997,-45.705382,São João,normal
-22.259786,-45.699224,Pedreira,apagado
-22.235574,-45.710001,Maristela,normal
-22.243943,-45.708095,Maristela,piscando
-22.248118,-45.71135,Eletrônica,normal
-22.244791,-45.696326,Vista Alegre,baixa_luminosidade
-22.26463,-45.694244,Por do Sol,normal
-22.245348,-45.697306,São Benedito,normal
-22.25839,-45.695398,Por do Sol,apagado
-22.264196,-45.69867,Por do Sol,apagado
-22.257776,-45.694881,Ozório Machado,normal
-22.264243,-45.70669,Fernandes,normal
-22.259168,-45.71515,Arco-Íris,normal
-22.261824,-45.712013,Fernandes,apagado
-22.25465,-45.710955,São João,apagado
-22.254008,-45.711585,Pedreira,normal
-22.240455,-45.703268,Maristela,normal
-22.26436,-45.698188,Fernandes,normal
-22.25452,-45.691664,Ozório Machado,apagado
-22.245124,-45.696585,Vista Alegre,normal
-22.236537,-45.700675,Maristela,sem_sinal
-22.234556,-45.704741,Maristela,baixa_luminosidade
-22.258971,-45.709378,Novo Horizonte,normal
-22.254738,-45.707158,Novo Horizonte,baixa_luminosidade
-22.244024,-45.696303,Anchieta,normal
-22.248171,-45.701768,São Benedito,piscando
-22.253712,-45.713598,Eletrônica,normal
-22.242677,-45.6953,Anchieta,baixa_luminosidade
-22.256036,-45.691304,Ozório Machado,normal
-22.264856,-45.706845,Família Andrade,normal
-22.253389,-45.705886,São Benedito,piscando
-22.265957,-45.702954,Família Andrade,normal
-22.243914,-45.693646,São Benedito,normal
-22.235231,-45.709648,Juquita,normal
-22.264582,-45.700261,Por do Sol,normal
-22.243014,-45.695273,Anchieta,normal
-22.24525,-45.704034,Maristela,normal
-22.240496,-45.709216,Juquita,apagado
-22.24858,-45.71265,Eletrônica,apagado
-22.258308,-45.708095,Fernandes,piscando
-22.25268,-45.718824,Arco-Íris,piscando
-22.246306,-45.711688,Eletrônica,baixa_luminosidade
-22.260275,-45.695409,Por do Sol,normal
-22.242969,-45.698337,Anchieta,normal
-22.262169,-45.70618,Fernandes,normal
-22.23577,-45.705323,Maristela,piscando
-22.252412,-45.710089,São João,normal
-22.259985,-45.696422,Ozório Machado,normal
-22.257262,-45.709685,Novo Horizonte,normal
-22.263438,-45.705987,Família Andrade,normal
-22.260851,-45.699574,Pedreira,apagado
-22.242368,-45.707797,São Roque,normal
-22.262917,-45.710346,Família Andrade,normal
-22.260921,-45.699134,Pedreira,normal
-22.251466,-45.704585,Pedreira,normal
-22.241217,-45.706252,Maristela,normal
-22.244611,-45.699514,Vista Alegre,normal
-22.260694,-45.698884,Pedreira,normal
-22.241251,-45.707885,Juquita,apagado
-22.258199,-45.714221,Arco-Íris,normal
-22.259142,-45.695837,Por do Sol,baixa_luminosidade
-22.25499,-45.711999,São Roque,normal
-22.257788,-45.70866,Fernandes,normal
-22.262007,-45.694981,Ozório Machado,apagado
-22.264648,-45.701672,Novo Horizonte,piscando
-22.256505,-45.710189,Arco-Íris,normal
-22.244373,-45.699427,Anchieta,normal
-22.258985,-45.715172,Novo Horizonte,baixa_luminosidade
-22.245121,-45.707173,São Benedito,apagado
-22.253185,-45.707544,São João,normal
-22.25475,-45.689031,Ozório Machado,sem_sinal
-22.256569,-45.697757,Pedreira,normal
-22.246466,-45.700467,Anchieta,piscando
-22.261959,-45.696237,Pedreira,normal
-22.246008,-45.713018,Eletrônica,normal
-22.254523,-45.709275,Eletrônica,normal
-22.241637,-45.697949,Vista Alegre,normal
-22.247543,-45.703514,Vista Alegre,piscando
-22.244141,-45.695538,São Benedito,normal
-22.260087,-45.705171,Novo Horizonte,normal
-22.253231,-45.688844,Ozório Machado,normal
-22.247201,-45.711783,Eletrônica,normal
-22.240783,-45.710422,Juquita,apagado
-22.257002,-45.69369,Pedreira,normal
-22.238036,-45.703681,Maristela,normal
-22.252379,-45.706407,São João,piscando
-22.259036,-45.710663,Novo Horizonte,normal
-22.260073,-45.705869,Família Andrade,apagado
-22.243739,-45.694623,Vista Alegre,normal
-22.243385,-45.696018,Anchieta,piscando
-22.241881,-45.699006,Maristela,normal
-22.243349,-45.701099,Anchieta,normal
-22.245647,-45.709472,São Roque,normal
-22.264763,-45.704966,Família Andrade,piscando
-22.263988,-45.710519,Fernandes,normal
-22.256534,-45.70376,Pedreira,normal
-22.259665,-45.699471,Ozório Machado,normal
-22.238521,-45.700723,Vista Alegre,normal
-22.248335,-45.705876,São João,sem_sinal
-22.23538,-45.704225,Maristela,normal
-22.266474,-45.705101,Família Andrade,normal
-22.240605,-45.702471,Vista Alegre,piscando
-22.240374,-45.704963,Maristela,normal
-22.24093,-45.695278,Vista Alegre,normal
-22.251348,-45.714904,Eletrônica,apagado
-22.249291,-45.703003,São Benedito,normal
-22.26295,-45.697627,Por do Sol,normal
-22.249179,-45.708155,São João,normal
-22.253022,-45.703286,São João,baixa_luminosidade
-22.26497,-45.700905,Família Andrade,baixa_luminosidade
-22.254944,-45.690417,Ozório Machado,normal
-22.254094,-45.712353,Arco-Íris,normal
-22.257257,-45.716615,Novo Horizonte,apagado
-22.255371,-45.690029,Ozório Machado,normal
-22.26041,-45.704026,Fernandes,baixa_luminosidade
-22.242627,-45.709313,Maristela,apagado
-22.249905,-45.698502,São Benedito,apagado
-22.240516,-45.707462,Juquita,normal
-22.264016,-45.704981,Família Andrade,normal
-22.249263,-45.710324,Eletrônica,normal
-22.251543,-45.715127,Eletrônica,normal
-22.247146,-45.716709,Eletrônica,apagado
-22.253615,-45.707953,Arco-Íris,normal
-22.258071,-45.704251,Fernandes,normal
-22.235962,-45.711058,Maristela,normal
-22.256105,-45.714562,Arco-Íris,apagado
-22.262703,-45.698698,Por do Sol,normal
-22.234294,-45.709089,Juquita,normal
-22.246289,-45.70623,Maristela,normal
-22.240871,-45.713164,São Roque,normal
-22.252061,-45.715078,Eletrônica,normal
-22.256596,-45.703105,Novo Horizonte,normal
-22.264321,-45.712539,Arco-Íris,apagado
-22.245341,-45.708631,São Roque,normal
-22.241418,-45.705897,Juquita,normal
-22.241325,-45.70328,Vista Alegre,normal
-22.25709,-45.694771,Pedreira,normal
-22.242954,-45.700515,Anchieta,normal
-22.244977,-45.700108,Vista Alegre,normal
-22.25561,-45.697195,Pedreira,normal
-22.246625,-45.702195,São Benedito,normal
-22.253947,-45.69026,Ozório Machado,apagado
-22.246737,-45.710997,Eletrônica,normal
-22.249433,-45.70459,São Benedito,piscando
-22.235642,-45.709234,Juquita,normal
-22.257763,-45.708654,Família Andrade,normal
